2018-11-08 12:28:56.5 ; 4.0 ; 63.7 ; 65.0
2018-11-08 12:28:57.5 ; 3.9 ; 63.3 ; 65.0
2018-11-08 12:28:58.5 ; 4.0 ; 63.5 ; 65.0
2018-11-08 12:28:59.6 ; 4.4 ; 63.5 ; 65.0
2018-11-08 12:29:00.6 ; 3.8 ; 63.6 ; 65.0
2018-11-08 12:29:01.6 ; 4.1 ; 63.7 ; 65.0
2018-11-08 12:29:02.6 ; 3.8 ; 63.5 ; 65.0
2018-11-08 12:29:03.7 ; 4.0 ; 63.9 ; 65.0
2018-11-08 12:29:04.7 ; 3.2 ; 63.9 ; 65.0
2018-11-08 12:29:05.7 ; 2.9 ; 63.9 ; 65.0
2018-11-08 12:29:06.7 ; 3.2 ; 64.0 ; 65.0
2018-11-08 12:29:07.8 ; 2.9 ; 64.0 ; 65.0
2018-11-08 12:29:08.8 ; 3.0 ; 64.1 ; 65.0
2018-11-08 12:29:09.8 ; 2.8 ; 64.1 ; 65.0
2018-11-08 12:29:10.9 ; 2.0 ; 64.3 ; 65.0
2018-11-08 12:29:18.4 ; 2.5 ; 64.4 ; 65.0
2018-11-08 12:29:19.4 ; 2.0 ; 64.3 ; 65.0
2018-11-08 12:29:20.4 ; 2.1 ; 64.4 ; 65.0
2018-11-08 12:29:21.4 ; 2.4 ; 64.2 ; 65.0
2018-11-08 12:29:22.5 ; 2.2 ; 64.2 ; 65.0
2018-11-08 12:29:23.5 ; 2.3 ; 64.3 ; 65.0
2018-11-08 12:29:24.5 ; 2.3 ; 64.2 ; 65.0
2018-11-08 12:29:25.6 ; 2.2 ; 64.3 ; 65.0
2018-11-08 12:29:26.6 ; 2.4 ; 64.0 ; 65.0
2018-11-08 12:29:27.6 ; 2.4 ; 64.1 ; 65.0
2018-11-08 12:29:28.6 ; 3.2 ; 64.1 ; 65.0
2018-11-08 12:29:29.7 ; 2.7 ; 64.2 ; 65.0
2018-11-08 12:29:30.7 ; 2.3 ; 64.2 ; 65.0
2018-11-08 12:29:31.7 ; 2.3 ; 64.1 ; 65.0
2018-11-08 12:29:32.8 ; 3.0 ; 64.1 ; 65.0
2018-11-08 12:29:33.8 ; 2.4 ; 64.4 ; 65.0
2018-11-08 12:29:34.8 ; 2.4 ; 64.4 ; 65.0
2018-11-08 12:29:35.9 ; 2.1 ; 64.3 ; 65.0
2018-11-08 12:29:36.9 ; 2.4 ; 64.4 ; 65.0
2018-11-08 12:29:37.9 ; 2.2 ; 64.3 ; 65.0
2018-11-08 12:29:38.9 ; 2.3 ; 64.3 ; 65.0
2018-11-08 12:29:40.0 ; 2.4 ; 64.3 ; 65.0
2018-11-08 12:29:41.0 ; 2.4 ; 64.3 ; 65.0
2018-11-08 12:29:42.0 ; 2.1 ; 64.2 ; 65.0
2018-11-08 12:29:43.1 ; 2.4 ; 64.3 ; 65.0
2018-11-08 12:29:44.1 ; 2.2 ; 64.3 ; 65.0
2018-11-08 12:29:45.1 ; 2.3 ; 64.2 ; 65.0
2018-11-08 12:29:46.2 ; 2.5 ; 64.4 ; 65.0
2018-11-08 12:29:47.2 ; 2.2 ; 64.3 ; 65.0
2018-11-08 12:29:48.2 ; 2.4 ; 64.5 ; 65.0
2018-11-08 12:29:50.0 ; 2.0 ; 64.5 ; 65.0
2018-11-08 12:29:51.0 ; 1.5 ; 64.4 ; 65.0
2018-11-08 12:29:52.1 ; 2.4 ; 64.4 ; 65.0
2018-11-08 12:29:53.1 ; 2.2 ; 64.3 ; 65.0
2018-11-08 12:29:54.1 ; 2.3 ; 64.4 ; 65.0
2018-11-08 12:29:55.1 ; 2.5 ; 64.3 ; 65.0
2018-11-08 12:29:56.2 ; 2.1 ; 64.3 ; 65.0
2018-11-08 12:29:57.2 ; 2.4 ; 64.4 ; 65.0
2018-11-08 12:29:58.2 ; 2.1 ; 64.2 ; 65.0
2018-11-08 12:29:59.3 ; 2.4 ; 64.3 ; 65.0
2018-11-08 12:30:00.3 ; 2.4 ; 64.4 ; 65.0
2018-11-08 12:30:01.3 ; 2.1 ; 64.2 ; 65.0
2018-11-08 12:30:02.3 ; 2.4 ; 64.5 ; 65.0
2018-11-08 12:30:03.4 ; 1.6 ; 64.4 ; 65.0
2018-11-08 12:30:04.4 ; 2.1 ; 64.5 ; 65.0
2018-11-08 12:30:05.4 ; 1.7 ; 64.6 ; 65.0
2018-11-08 12:30:06.5 ; 1.5 ; 64.6 ; 65.0
2018-11-08 12:30:07.5 ; 1.4 ; 64.7 ; 65.0
2018-11-08 12:30:08.5 ; 1.6 ; 64.7 ; 65.0
2018-11-08 12:30:09.5 ; 1.4 ; 64.6 ; 65.0
2018-11-08 12:30:10.6 ; 1.6 ; 64.7 ; 65.0
2018-11-08 12:30:11.6 ; 1.4 ; 64.7 ; 65.0
2018-11-08 12:30:12.6 ; 1.6 ; 64.7 ; 71.2
2018-11-08 12:30:13.7 ; 1.5 ; 64.6 ; 71.2
2018-11-08 12:30:14.7 ; 1.6 ; 64.8 ; 71.2
2018-11-08 12:30:15.7 ; 1.4 ; 64.8 ; 71.2
2018-11-08 12:30:16.8 ; 1.0 ; 64.9 ; 71.2
2018-11-08 12:30:17.8 ; 0.7 ; 65.0 ; 71.2
2018-11-08 12:30:18.8 ; 0.8 ; 64.9 ; 71.2
2018-11-08 12:30:19.9 ; 0.7 ; 65.0 ; 71.2
2018-11-08 12:30:27.5 ; 0.9 ; 65.0 ; 71.2
2018-11-08 12:30:28.6 ; 0.7 ; 65.1 ; 71.2
2018-11-08 12:30:29.6 ; 0.8 ; 65.1 ; 71.2
2018-11-08 12:30:30.6 ; 0.8 ; 65.2 ; 71.2
2018-11-08 12:30:31.7 ; 0.1 ; 65.3 ; 71.2
2018-11-08 12:30:32.7 ; 0.0 ; 65.2 ; 71.2
2018-11-08 12:30:33.7 ; 0.0 ; 65.2 ; 71.2
2018-11-08 12:30:34.7 ; 0.0 ; 65.2 ; 71.2
2018-11-08 12:30:35.8 ; 0.0 ; 65.3 ; 71.2
2018-11-08 12:30:36.8 ; 0.0 ; 65.4 ; 71.2
2018-11-08 12:30:37.8 ; 0.0 ; 65.5 ; 71.2
2018-11-08 12:30:39.9 ; 0.0 ; 65.5 ; 71.2
2018-11-08 12:30:40.9 ; 0.0 ; 65.5 ; 71.2
