2018-10-27 21:26:52 ; 2.52 ; 80.5
2018-10-27 21:26:53 ; 2.52 ; 80.5
2018-10-27 21:26:54 ; 2.52 ; 80.5
2018-10-27 21:26:55 ; 2.52 ; 80.5
2018-10-27 21:26:56 ; 2.52 ; 80.5
2018-10-27 21:26:57 ; 2.52 ; 80.5
2018-10-27 21:26:58 ; 2.52 ; 80.5
2018-10-27 21:26:59 ; 2.52 ; 80.5
2018-10-27 21:27:00 ; 2.52 ; 80.5
2018-10-27 21:27:11 ; 2.52 ; 80.5
2018-10-27 21:27:12 ; 2.52 ; 80.5
2018-10-27 21:27:13 ; 2.52 ; 80.5
2018-10-27 21:30:37 ; 2.52 ; 80.5
2018-10-27 21:30:38 ; 2.52 ; 80.5
2018-10-27 21:30:39 ; 2.52 ; 80.5
2018-10-27 21:30:40 ; 2.52 ; 80.5
2018-10-27 21:30:41 ; 2.52 ; 80.5
2018-10-27 21:30:42 ; 2.52 ; 80.5
2018-10-27 21:30:43 ; 2.52 ; 80.5
2018-10-27 21:30:44 ; 2.52 ; 80.5
2018-10-27 21:30:45 ; 2.52 ; 80.5
2018-10-27 21:30:46 ;  ; 80.5
2018-10-27 21:30:54 ; 2.52 ; 80.5
2018-10-27 21:30:55 ; 2.52 ; 80.5
2018-10-27 21:30:56 ; 2.52 ; 80.5
2018-10-27 21:33:11 ;  ; 80.5
2018-10-27 21:34:35 ; 2.52 ; 80.5
2018-10-27 21:34:36 ; 2.52 ; 80.5
2018-10-27 21:34:37 ; 2.52 ; 80.5
2018-10-27 21:34:38 ; 2.52 ; 80.5
2018-10-27 21:34:39 ; 2.52 ; 80.5
2018-10-27 21:34:41 ; 2.52 ; 80.5
2018-10-27 21:34:42 ; 2.52 ; 80.5
2018-10-27 21:34:43 ; 2.52 ; 80.5
2018-10-27 21:34:44 ; 2.52 ; 80.5
2018-10-27 21:34:45 ; 2.52 ; 80.5
2018-10-27 21:34:54 ; 2.52 ; 80.5
2018-10-27 21:34:55 ; 2.52 ; 80.5
2018-10-27 21:34:56 ; 2.52 ; 80.5
2018-10-27 21:34:57 ; 2.52 ; 80.5
2018-10-27 21:34:58 ; 2.52 ; 80.5
2018-10-27 21:35:00 ; 2.52 ; 80.5
2018-10-27 21:35:01 ; 2.52 ; 80.5
2018-10-27 21:35:02 ; 2.52 ; 80.5
2018-10-27 21:35:03 ; 2.52 ; 80.5
2018-10-27 21:35:04 ; 2.52 ; 80.5
2018-10-27 21:35:14 ; 2.52 ; 80.5
2018-10-27 21:35:15 ; 2.52 ; 80.5
2018-10-27 21:35:16 ; 2.52 ; 80.5
2018-10-27 21:35:17 ; 2.52 ; 80.5
2018-10-27 21:35:18 ; 2.52 ; 80.5
2018-10-27 21:35:19 ; 2.52 ; 80.5
2018-10-27 21:35:20 ; 2.52 ; 80.5
2018-10-27 21:35:21 ; 2.52 ; 80.5
2018-10-27 21:35:23 ; 2.52 ; 80.5
2018-10-27 21:35:24 ; 2.52 ; 80.5
2018-10-27 21:35:33 ; 2.52 ; 80.5
2018-10-27 21:35:34 ; 2.52 ; 80.5
2018-10-27 21:35:35 ; 2.52 ; 80.5
2018-10-27 21:35:36 ; 2.52 ; 80.5
2018-10-27 21:35:37 ; 2.52 ; 80.5
2018-10-27 21:35:39 ; 2.52 ; 80.5
2018-10-27 21:35:40 ; 2.52 ; 80.5
2018-10-27 21:35:41 ; 2.52 ; 80.5
2018-10-27 21:35:42 ; 2.52 ; 80.5
2018-10-27 21:35:43 ; 2.52 ; 80.5
2018-10-27 21:35:52 ; 2.52 ; 80.5
2018-10-27 21:35:53 ; 2.52 ; 80.5
2018-10-27 21:35:54 ; 2.52 ; 80.5
2018-10-27 21:35:55 ; 2.52 ; 80.5
2018-10-27 21:35:56 ; 2.52 ; 80.5
2018-10-27 21:35:58 ; 2.52 ; 80.5
2018-10-27 21:35:59 ; 2.52 ; 80.5
2018-10-27 21:36:00 ; 2.52 ; 80.5
2018-10-27 21:36:01 ; 2.52 ; 80.5
2018-10-27 21:36:02 ; 2.52 ; 80.5
2018-10-27 21:37:13 ; 2 ; 80.5
2018-10-27 21:37:14 ; 2.52 ; 80.5
2018-10-27 21:37:15 ; 2.52 ; 80.5
2018-10-27 21:37:16 ; 2.52 ; 80.5
2018-10-27 21:37:17 ; 2.52 ; 80.5
2018-10-27 21:37:19 ; 2.52 ; 80.5
2018-10-27 21:37:20 ; 2.52 ; 80.5
2018-10-27 21:37:21 ; 2.52 ; 80.5
2018-10-27 21:37:22 ; 2.52 ; 80.5
2018-10-27 21:37:23 ; 2.52 ; 80.5
2018-10-27 21:37:33 ; 2.52 ; 80.5
2018-10-27 21:37:34 ; 2.52 ; 80.5
2018-10-27 21:37:35 ; 2.52 ; 80.5
